n	partition(n)	runtime(n)	memory(n)
965	5952552112453464578853008309794	0.2420928478240966796875	107349080
966	6197015448369619941842104648894	0.314077854156494140625	107573072
967	6451387609023188709970129910797	0.2428951263427734375	107797296
968	6716064996207615136996693074302	0.2435591220855712890625	108021880
969	6991459663439386169435859778910	0.314301967620849609375	108246568
970	7277999925931103886207676505429	0.2430751323699951171875	108471488
971	7576130994027952290703815097177	0.245861053466796875	108696640
972	7886315630998429231248733036419	0.317946910858154296875	108922024
973	8209034836103596418058528755338	0.2467200756072998046875	109147640
974	8544788553903729460741526714750	0.315659999847412109375	109373488
975	8894096410797147287955714755082	0.24736690521240234375	109599568
976	9257498479823236816318777820416	0.2483499050140380859375	109825880
977	9635556074800288403768986034253	0.3191540241241455078125	110052424
978	10028852574908795418824727341746	0.247150897979736328125	110279200
979	10437994280872373856676062879735	0.321815013885498046875	110506208
980	10863611303931504965592652844878	0.2489759922027587890625	110733448
981	11306358488849924787366667765407	0.250133037567138671875	110960920
982	11766916372239763961801564990016	0.321755886077880859375	111188624
983	12245992177539511607834487453052	0.2505748271942138671875	111416560
984	12744320848028628464246059627690	0.33288097381591796875	111644856
985	13262666119314202551196742822008	0.249477863311767578125	111873256
986	13801821632778520931079437719552	0.3236329555511474609375	112101888
987	14362612091531863067120268402228	0.25321102142333984375	112330752
988	14945894460472306341153073892017	0.2504770755767822265625	112559848
989	15552559212113915719970799358900	0.320065975189208984375	112789176
990	16183531619906475296861224625027	0.2513370513916015625	113018736
991	16839773100833956878604913215477	0.322268009185791015625	113248528
992	17522282609145324707635966077022	0.2541091442108154296875	113478552
993	18232098083140097717852712346115	0.3246190547943115234375	113708808
994	18970297947002453464660671155990	0.26189517974853515625	113939296
995	19738002669751617842096992232436	0.3225090503692626953125	114170016
996	20536376383452971700767593594021	0.2528488636016845703125	114400968
997	21366628562913781584556907794729	0.334705829620361328125	114632152
998	22230015769169865076825741905555	0.279488086700439453125	114863568
999	23127843459154899464880444632250	0.3469979763031005859375	115095216
1000	24061467864032622473692149727991	0.2604410648345947265625	115327224
1001	25032297938763929621013218349796	0.328587055206298828125	115559336
1002	26041797385576000582369625213281	0.2555921077728271484375	115791680
1003	27091486754099167408984061096127	0.3431110382080078125	116024256
1004	28182945621039436811282417218990	0.2566201686859130859375	116257064
1005	29317814852360484763188469380980	0.325038909912109375	116490104
1006	30497798951058731380716134731126	0.3251159191131591796875	116723376
1007	31724668493728872881006491578226	0.258098125457763671875	116956880
1008	33000262659235183814081519827753	0.3435809612274169921875	117190616
1009	34326491852926110526276105821510	0.356555938720703125	117424584
1010	35705340429956356495500048880518	0.3476908206939697265625	117658784
1011	37138869521411924622451440267117	0.2585041522979736328125	117893224
1012	38629219967069644267226780200798	0.3299028873443603515625	118127896
1013	40178615358763694337831877170404	0.262938976287841796875	118362800
1014	41789365198477765393682507986660	0.331246852874755859375	118597936
1015	43463868175432916528376380161993	0.33032894134521484375	118833304
1016	45204615566598118821992112719830	0.2605249881744384765625	119069032
1017	47014194765213080671467587361162	0.3322870731353759765625	119304864
1018	48895292942081479136595740785155	0.2607390880584716796875	119540928
1019	50850700844567331975836762416180	0.3321330547332763671875	119777224
1020	52883316738408211899530127054215	0.3323009014129638671875	120013752
1021	54996150497646497195116039121846	0.2639930248260498046875	120250512
1022	57192327848174163803231700285962	0.333477020263671875	120487504
1023	59475094770587936660132803278445	0.333271026611328125	120724728
1024	61847822068260244309086870983975	0.264790058135986328125	120962184
1025	64314010106747559065438412709786	0.335113048553466796875	121199872
1026	66877293730881687431325192921834	0.263751983642578125	121437792
1027	69541447366121616918816177545634	0.3375341892242431640625	121675944
1028	72310390310983979753319152713934	0.3465230464935302734375	121914328
1029	75188192227619293524858181464065	0.2706820964813232421875	122152944
1030	78179078837859260757658669457252	0.3406620025634765625	122391792
1031	81287437832327804842152878336251	0.3359429836273193359375	122630872
1032	84517825000485590628268677129623	0.265491008758544921875	122870312
1033	87874970589764795726619149717517	0.3402078151702880859375	123109856
1034	91363785902248291467082481888195	0.34144496917724609375	123349632
1035	94989370137655453801161398756590	0.339787006378173828125	123589640
1036	98757017491716010698603869808070	0.272614955902099609375	123829880
1037	102672224519343960454073227246547	0.34167003631591796875	124070352
1038	106740697772366151410092496101554	0.3468749523162841796875	124311056
1039	110968361721914939732387042839470	0.2724487781524658203125	124551992
1040	115361366975961956826368092270559	0.3430569171905517578125	124793160
1041	119926098802850790583643914139778	0.344542980194091796875	125034560
1042	124669185972080868004022654618279	0.3434789180755615234375	125276192
1043	129597509924003418690815024769614	0.2729167938232421875	125518056
1044	134718214280513689012974236132740	0.3458960056304931640625	125760152
1045	140038714709261994367964528304147	0.3456890583038330078125	126002480
1046	145566709154360370820516947589011	0.345613956451416015625	126245040
1047	151310188447031979898125505211430	0.275822162628173828125	126487832
1048	157277447310137702096803724432844	0.3458168506622314453125	126730984
1049	163477095771019024080265786609550	0.3495099544525146484375	126974240
1050	169918070997619096807349078318498	0.346662044525146484375	127217728
1051	176609649573385253852206425342508	0.275496006011962890625	127461448
1052	183561460227017093724267411668558	0.3485109806060791015625	127705400
1053	190783497033705025399011223174627	0.348824024200439453125	127949584
1054	198286133105105766051740791002035	0.347957134246826171875	128194000
1055	206080134785924286913455951259466	0.3495800495147705078125	128438648
1056	214176676375616994965530422655441	0.279036998748779296875	128683528
1057	222587355394399185288134561600051	0.3520929813385009765625	128928640
1058	231324208413431926871476886628488	0.3514311313629150390625	129173984
1059	240399727469780275150398352541295	0.353332042694091796875	129419560
1060	249826877087477024806306436682550	0.3538229465484619140625	129665368
1061	259619111926794902903903858282467	0.280500888824462890625	129911408
1062	269790395084626208521306859330203	0.3557338714599609375	130157680
1063	280355217069693265922512204254601	0.35443782806396484375	130404184
1064	291328615477166797747643128851965	0.3558800220489501953125	130651048
1065	302726195388153340970512449363108	0.354235172271728515625	130898016
1066	314564150520428320398942429589829	0.35447216033935546875	131145216
1067	326859285157739328217944658021195	0.3588950634002685546875	131392648
1068	339629036885985812650521091739503	0.2851159572601318359375	131640312
1069	352891500165597792693064105229860	0.3595650196075439453125	131888208
1070	366665450770488753893927654278831	0.36029815673828125	132136336
1071	380970371125047658469252263285168	0.36067295074462890625	132384696
1072	395826476571763477972460354798893	0.3595600128173828125	132633288
1073	411254742603244027745802489871124	0.3614108562469482421875	132882112
1074	427276933093600703409672633110750	0.360002040863037109375	133131168
1075	443915629565423279460548833975619	0.3602960109710693359375	133380456
1076	461194261529865886819548193737883	0.36307811737060546875	133629976
1077	479137137938708024340405275972933	0.2876260280609130859375	133879728
1078	497769479788644748304553495300446	0.3647511005401611328125	134129712
1079	517117453919499510741582247311995	0.36332607269287109375	134379928
1080	537208208049543370281513128274546	0.36618804931640625	134630504
1081	558069907092647074919064078269009	0.364044189453125	134881184
1082	579731770803589829653889090465310	0.3662040233612060546875	135132096
1083	602224112799502127836867703068534	0.365068912506103515625	135383240
1084	625578381007131993715400129218655	0.36748600006103515625	135634616
1085	649827199587396195485096741151797	0.3669910430908203125	135886224
1086	675004412390512738195023734124239	0.3672611713409423828125	136138064
1087	701145127996910209394091171983043	0.3665139675140380859375	136390136
1088	728285766401075776846633724874013	0.369801044464111328125	136642440
1089	756464107397538946738052845597325	0.3713529109954833984375	136894976
1090	785719340730295196686468011045384	0.3699982166290283203125	137147744
1091	816092118069154575020287144949660	0.3728930950164794921875	137400744
1092	847624606878758096201928227674051	0.3716080188751220703125	137653976
1093	880360546248341702038727418718373	0.37236499786376953125	137907440
1094	914345304752746677204951178080640	0.3737270832061767578125	138161136
1095	949625940417679322961779585842763	0.3706989288330078125	138415064
1096	986251262864814583017230902369159	0.3739659786224365234375	138669352
1097	1024271897715020987348060381346241	0.3724689483642578125	138923744
1098	1063740353330761125682320075116819	0.3770501613616943359375	139178368
1099	1104711089981595892462307006170625	0.3825109004974365234375	139433224
1100	1147240591519695580043346988281283	0.37465000152587890625	139688312
1101	1191387439655339764253910592315288	0.375111103057861328125	139943632
1102	1237212390925574690626025966996290	0.3773250579833984375	140199184
1103	1284778456452494990829233226377379	0.3768310546875	140454968
1104	1334150984591030161739618104847170	0.3784911632537841796875	140710984
1105	1385397746569649033264079085023363	0.376906871795654296875	140967232
1106	1438589025231051837956193683375282	0.4542691707611083984375	141223712
1107	1493797706983703451005350179037500	0.3791649341583251953125	141480424
1108	1551099377078977592324977502565855	0.381083011627197265625	141737368
1109	1610572418332734533482318570551190	0.381040096282958984375	141994544
1110	1672298113414349146588255526290127	0.380055904388427734375	142251952
1111	1736360750830546535004742869861557	0.38142299652099609375	142509592
1112	1802847734735894350158767668809929	0.381927013397216796875	142767592
1113	1871849698706449115822481531031302	0.384748935699462890625	143025696
1114	1943460623617864164855763103650900	0.38158512115478515625	143284032
1115	2017777959774244383161311335135412	0.3838040828704833984375	143542600
1116	2094902753439183950276117590000925	0.4608099460601806640625	143801400
1117	2174939777925753277977786731439319	0.3859169483184814453125	144060432
1118	2257997669407716887103312005936867	0.3865621089935302734375	144319696
1119	2344189067619971039484826726136835	0.3858010768890380859375	144579192
1120	2433630761622095504505007624351926	0.3861789703369140625	144838920
1121	2526443840805024325560621670846260	0.400806903839111328125	145098880
1122	2622753851327163276606626468293628	0.4829809665679931640625	145359072
1123	2722690958172823755991785784326387	0.385366916656494140625	145619496
1124	2826390113032612069265970456163500	0.388166904449462890625	145880152
1125	2933991228212416784843441604124699	0.3884298801422119140625	146141040
1126	3045639356784883554548008634432380	0.38984394073486328125	146402160
1127	3161484879204764376319516386806829	0.3893730640411376953125	146663512
1128	3281683696617285755657387337131749	0.4614570140838623046875	146925224
1129	3406397431096706053660787897070925	0.386910915374755859375	147187040
1130	3535793633060536116646611744883745	0.3872821331024169921875	147449088
1131	3670045996113488118329838058723628	0.3867309093475341796875	147711368
1132	3809334579584105681944821254585338	0.463199138641357421875	147973880
1133	3953846039026223475533484851711932	0.3912498950958251953125	148236624
1134	4103773864966917551549475742004630	0.3896291255950927734375	148499600
1135	4259318630192449100691154502765975	0.3916819095611572265625	148762808
1136	4420688245873885709566584952625897	0.388495922088623046875	149026248
1137	4588098226844616747507844508037264	0.47350597381591796875	149289920
1138	4761771966352875646576237849731855	0.4024460315704345703125	149553824
1139	4941941020623653451737160975884815	0.396789073944091796875	149817960
1140	5128845403576048431946742302750170	0.4657328128814697265625	150082328
1141	5322733892054158457915227866236060	0.39748287200927734375	150346928
1142	5523864341942100491068450472029219	0.4003331661224365234375	150611760
1143	5732504015546648477080676455520535	0.405273914337158203125	150876824
1144	5948929920644332374606657683899745	0.473395824432373046875	151142248
1145	6173429161603651508297858791951031	0.3977909088134765625	151407776
1146	6406299303007341112943259722223788	0.398376941680908203125	151673536
1147	6647848746214407376439536432805536	0.4735500812530517578125	151939528
1148	6898397119316930779355317551024978	0.3988800048828125	152205752
1149	7158275680962446691834888697663475	0.39896297454833984375	152472208
1150	7427827738529064471293660118664110	0.4748871326446533203125	152738896
1151	7707409081157399483953096394984678	0.406136035919189453125	153005816
1152	7997388428160886234821473483000555	0.402160167694091796875	153272968
1153	8298147893354134143293856722998488	0.4779741764068603515625	153540352
1154	8610083465857701451154337181278065	0.4021189212799072265625	153807968
1155	8933605507957017621037375468973282	0.4017179012298583984375	154075816
1156	9269139270613202791504126859283685	0.48293399810791015625	154343904
1157	9617125427244236129299819591578718	0.405580997467041015625	154612224
1158	9978020626416337178370164768812546	0.404388904571533203125	154880776
1159	10352298064107568778430054733760345	0.4856688976287841796875	155149560
1160	10740448076228572334937735566562385	0.4076488018035888671875	155418704
1161	11142978752109030998555590333304243	0.4848659038543701171875	155687952
1162	11560416569682950887414131083801684	0.404081821441650390625	155957432
1163	11993307053131181401163436777097233	0.406588077545166015625	156227144
1164	12442215453765791987839842332792770	0.487559795379638671875	156497088
1165	12907727454968012800119940123354311	0.416038990020751953125	156767264
1166	13390449902019461518054086533162960	0.4887268543243408203125	157037672
1167	13891011557695348536983250121102793	0.4125177860260009765625	157308312
1168	14410063884518310798493113995825913	0.48954296112060546875	157579184
1169	14948281854602503175542820411276425	0.4136588573455810546875	157850288
1170	15506364788049610799716682308517542	0.4329569339752197265625	158121624
1171	16085037220891570656183958875514689	0.6147768497467041015625	158393192
1172	16685049803609043819824168449851071	0.4157149791717529296875	158664992
1173	17307180231290097851615771678718278	0.496572017669677734375	158937024
1174	17952234206530182283975172821446800	0.4148719310760498046875	159209288
1175	18621046436212348314484589328413725	0.496798038482666015625	159481784
1176	19314481663345819649385158162679300	0.4170100688934326171875	159754640
1177	20033435735181507108244024178275807	0.497167110443115234375	160027600
1178	20778836708864920831259413450679734	0.42841815948486328125	160300792
1179	21551645995930215818617016034137500	0.517857074737548828125	160574216
1180	22352859546983857840754489692613399	0.4217529296875	160847872
1181	23183509077972665661421886007454584	0.4993488788604736328125	161121760
1182	24044663339478824029548767493555588	0.42062282562255859375	161395880
1183	24937429430533921473492651656959612	0.501513957977294921875	161670232
1184	25862954158495203059166455452470495	0.4207260608673095703125	161944816
1185	26822425446580095904068198565803164	0.505094051361083984375	162219632
1186	27817073790709723558345700246365971	0.4237270355224609375	162494680
1187	28848173767368633057992125893483779	0.5055959224700927734375	162769960
1188	29917045594246378653834785571179351	0.42304515838623046875	163045472
1189	31025056745487001593014803461929555	0.5077571868896484375	163321216
1190	32173623623434883211416744742294747	0.5038669109344482421875	163597192
1191	33364213288829995905464566634140396	0.4269740581512451171875	163873400
1192	34598345251472305106432161856883007	0.5110089778900146484375	164149968
1193	35877593323444056632515580254383154	0.4269120693206787109375	164426640
1194	37203587537049994338271609307035630	0.510100841522216796875	164703544
1195	38578016129709269105524749061283955	0.428289890289306640625	164980680
1196	40002627598109003613035027587346239	0.51340484619140625	165258048
1197	41479232824008249429294178038617951	0.51387882232666015625	165535648
1198	43009707274162500911950054844789890	0.4317619800567626953125	165813480
1199	44595993276923101114218051405894000	0.5192317962646484375	166091544
1200	46240102378152881298913555099661657	0.509950160980224609375	166369840
1201	47944117779189310556261099429006223	0.4367849826812744140625	166648368
1202	49710196859679394486867802358932901	0.51506900787353515625	166927128
1203	51540573788206651013836802198036893	0.4321801662445068359375	167206120
1204	53437562223729812777303406841914935	0.5183231830596923828125	167485344
1205	55403558110955564979344325681437822	0.5155918598175048828125	167764800
1206	57441042572873737644094937785113022	0.4334280490875244140625	168044488
1207	59552584903793044889004529388335732	0.5195281505584716796875	168324408
1208	61740845666328821093587961517238033	0.517353057861328125	168604688
1209	64008579895911365238424857597692590	0.4351031780242919921875	168885072
1210	66358640416504598253672231293216761	0.5225789546966552734375	169165688
1211	68793981271349892486345394543503614	0.5205709934234619140625	169446536
1212	71317661272679283934970057444157431	0.519358158111572265625	169727616
1213	73932847674475963853859804733408932	0.4420659542083740234375	170008928
1214	76642819972498112301511348487927130	0.530045032501220703125	170290472
1215	79450973835924928534740056571220837	0.5236051082611083984375	170572248
1216	82360825175131287067719845184002304	0.4415462017059326171875	170854256
1217	85376014350249959857626768802856615	0.5264079570770263671875	171136496
1218	88500310525337959944194241004565748	0.5272290706634521484375	171418968
1219	91737616173126446538485123122674660	0.527411937713623046875	171701672
1220	95091971735501962459496140992085663	0.4443738460540771484375	171984608
1221	98567560445040729668418191983592407	0.53081989288330078125	172267776
1222	102168713313097495533124764187939944	0.5286610126495361328125	172551176
1223	105899914290136190948927875636615483	0.5314400196075439453125	172834808
1224	109765805604181632042444034426405625	0.4459941387176513671875	173118800
1225	113771193283469872120310539095739833	0.532968044281005859375	173402896
1226	117921052869579803514689801523449638	0.5334270000457763671875	173687224
1227	122220535327540435729044764084697099	0.5633640289306640625	173971784
1228	126674973159627164610485151798391797	0.533503055572509765625	174256576
1229	131289886729786527240095013237443045	0.45106792449951171875	174541600
1230	136070990805862651658706033366694460	0.53853607177734375	174826856
1231	141024201327040104811696041691045190	0.5362720489501953125	175112344
1232	146155642404167375009402954907061316	0.548387050628662109375	175398064
1233	151471653560883058451095421311451141	0.602280139923095703125	175684016
1234	156978797223733228787865722354959930	0.4651610851287841796875	175970200
1235	162683866469743733376335192519362494	0.541120052337646484375	176256616
1236	168593893040195573779320686453020964	0.5574691295623779296875	176543264
1237	174716155629645388794651866300906835	0.5417611598968505859375	176830144
1238	181058188459536679140275000227478496	0.5449850559234619140625	177117256
1239	187627790146061111217741961494883890	0.5422151088714599609375	177404600
1240	194433032872253346998515292619988830	0.5447599887847900390625	177692304
1241	201482271874637706375741021005730181	0.4612381458282470703125	177980112
1242	208784155255090933098578892158986338	0.54829692840576171875	178268152
1243	216347634128942766400406396453655835	0.5484979152679443359375	178556424
1244	224181973120705296790445342451587490	0.5496978759765625	178844928
1245	232296761219203590802475861123264133	0.5523281097412109375	179133664
1246	240701923004274209788971782007579802	0.551374912261962890625	179422632
1247	249407730257605432130910077287592727	0.5504629611968994140625	179711832
1248	258424813970713646981839124047488243	0.4651548862457275390625	180001264
1249	267764176763484957967824140618533500	0.554089069366455078125	180290928
1250	277437205727159975794000686688315348	0.5561158657073974609375	180580824
1251	287455685706103555386947650491244181	0.557074069976806640625	180870952
1252	297831813033180334721514504126791124	0.5583307743072509765625	181161312
1253	308578209734051855476222280888835192	0.5594079494476318359375	181451904
1254	319707938216222310789920115620477565	0.560225009918212890625	181742728
1255	331234516459188101998422700026723439	0.5619409084320068359375	182033784
1256	343171933722591949005782567849433641	0.47459506988525390625	182325200
1257	355534666789845852070090701405470932	0.56437015533447265625	182616720
1258	368337696765269337188595637416276068	0.563824176788330078125	182908472
1259	381596526443390734228095202493032600	0.5642859935760498046875	183200456
1260	395327198269680365975835178420652411	0.566768169403076171875	183492672
1261	409546312912626108164576640399383898	0.56744098663330078125	183785120
1262	424271048467724485839916892830607059	0.4783380031585693359375	184077800
1263	439519180314644983035319377172158032	0.5696070194244384765625	184370712
1264	455309101649532274915393819410766690	0.5715820789337158203125	184663856
1265	471659844715141371979173526935980437	0.5730190277099609375	184957232
1266	488591102752254955447569352295355812	0.573260784149169921875	185250840
1267	506123252696611256922641286254645760	0.5737669467926025390625	185544680
1268	524277378646375504218896129395592376	0.5832130908966064453125	185838752
1269	543075296126019045035073055561928520	0.490272045135498046875	186133056
1270	562539577173328634024088141916141596	0.5783588886260986328125	186427592
1271	582693576277154906994867051360796655	0.58526611328125	186722360
1272	603561457194424687753064451343608383	0.5816400051116943359375	187017488
1273	625168220675887416175494833282535136	0.5843241214752197265625	187312720
1274	647539733131042629585359752478706350	0.585051059722900390625	187608184
1275	670702756263704072335812679441391888	0.493749141693115234375	187903880
1276	694684977710697693392039019806832594	0.58668804168701171875	188199808
1277	719515042717266582828863521396088515	0.58895397186279296875	188495968
1278	745222586883866905899271646915240282	0.5887210369110107421875	188792360
1279	771838270020186251303063741763018130	0.5863230228424072265625	189088984
1280	799393811143400700904158178331205389	0.4993278980255126953125	189385840
1281	827922024658910558926936487548336568	0.5924079418182373046875	189682928
1282	857456857763058308684876665745077292	0.5933392047882080078125	189980248
1283	888033429108637280324653641355847207	0.5932071208953857421875	190277800
1284	919688068775347054572190680423598070	0.5952470302581787109375	190575584
1285	952458359588743164917093657911776850	0.594297885894775390625	190873600
1286	986383179832665621554422059019604497	0.647967815399169921875	191171848
1287	1021502747401614623677846147487591813	0.61128997802734375	191470328
1288	1057858665441074072255055670604124719	0.6040008068084716796875	191769168
1289	1095493969525365696982675003469664810	0.604032993316650390625	192068112
1290	1134453176424250386882487822532585142	0.6003339290618896484375	192367288
1291	1174782334511180318623311370757902964	0.510238170623779296875	192666696
1292	1216529075867847432892383159101984374	0.6071050167083740234375	192966336
1293	1259742670141472479018316728428818781	0.605908870697021484375	193266208
1294	1304474080213136065603158197122179375	0.61032009124755859375	193566312
1295	1350776019737370796417180820702333527	0.604135036468505859375	193866648
1296	1398703012615213588677365804960180341	0.514090061187744140625	194167216
1297	1448311454464961662889458094993182194	0.6133868694305419921875	194468016
1298	1499659676156986538068572255824972432	0.740128040313720703125	194769048
1299	1552808009481139790520320395733292300	0.36653995513916015625	195070312
1300	1607818855017534550841511230454411672	0.3694820404052734375	195371808
1301	1664756752283809987147800849591201736	0.4312889575958251953125	195673536
1302	1723688452234384707674372422071320679	0.3776919841766357421875	195975496
1303	1784682992189681523983975379146100758	0.3818359375	196277688
1304	1847811773275862853601073393199008865	0.4387938976287841796875	196580240
1305	1913148640458255774876416600453369682	0.389505863189697265625	196882896
1306	1980769965254371045106648307068906619	0.391194820404052734375	197185784
1307	2050754731215233987976941410834180457	0.3930618762969970703125	197488904
1308	2123184622266649887649796215921782211	0.455789089202880859375	197792256
1309	2198144114005025303125952328225613580	0.40126895904541015625	198095840
1310	2275720568045462559712283145467243327	0.4032199382781982421875	198399656
1311	2356004329523040680859896842728890474	0.467197895050048828125	198703704
1312	2439088827851495409213115816339495726	0.4054698944091796875	199007984
1313	2525070680846917026164254568053937634	0.4108250141143798828125	199312496
1314	2614049802327600836872111661056230165	0.4732570648193359375	199617240
1315	2706129513304814950403979441635984290	0.4165689945220947265625	199922216
1316	2801416656882996994241981980679918559	0.4751150608062744140625	200227424
1317	2900021716991759392273170147031719072	0.4183719158172607421875	200532864
1318	3002058941076075680836616507226015622	0.4179661273956298828125	200838536
1319	3107646466875142011769945929778234485	0.4826219081878662109375	201144440
1320	3216906453424662618200536823961141148	0.4213049411773681640625	201450704
1321	3329965216421699826558324552595808770	0.4228599071502685546875	201757072
1322	3446953368095762574438358199469775528	0.4860570430755615234375	202063672
1323	3568005961734486838351757966808790919	0.4258968830108642578125	202370504
1324	3693262641017091556254336031236632750	0.4904348850250244140625	202677568
1325	3822867794313779335421691039194332368	0.430635929107666015625	202984864
1326	3956970714114397433384120384166003416	0.493862152099609375	203292392
1327	4095725761754986283464866437718755283	0.432012081146240234375	203600152
1328	4239292537616325490949332681096528358	0.4335181713104248046875	203908144
1329	4387836056974246172531213471126988170	0.496347904205322265625	204216368
1330	4541526931687319371792477450694975225	0.435427188873291015625	204524824
1331	4700541557913558825461268913956492487	0.4958400726318359375	204833512
1332	4865062310053998559115610911870100035	0.4602849483489990234375	205142432
1333	5035277741127427794082646196764289585	0.5101420879364013671875	205451584
1334	5211382789787193810929017395424321210	0.4418179988861083984375	205760968
1335	5393578994197824268512706677957552625	0.5037548542022705078125	206070584
1336	5582074712996280787878705083147454523	0.4832518100738525390625	206380560
1337	5777085353569942323599828874448120571	0.511496067047119140625	206690640
1338	5978833607890937159258923653545207827	0.4435269832611083984375	207000952
1339	6187549696154203668120613167259109435	0.5067920684814453125	207311496
1340	6403471618474669930531089742522848797	0.4437458515167236328125	207622272
1341	6626845414907208756853259936695984136	0.5079810619354248046875	207933280
1342	6857925434061555771629308454994509373	0.4536931514739990234375	208244520
1343	7096974610593182332652154711768629954	0.5361440181732177734375	208555992
1344	7344264751860200848154682253520601870	0.483048915863037109375	208867696
1345	7600076834045756410267481267000412856	0.518414974212646484375	209179632
1346	7864701308055034793828023244287340980	0.5079720020294189453125	209491800
1347	8138438415506002236313232141990462682	0.4456470012664794921875	209804200
1348	8421598515143296812402544776496284973	0.5157401561737060546875	210116832
1349	8714502420015324706702901500511538625	0.45203685760498046875	210429696
1350	9017481745765587687202719206979752339	0.513947963714599609375	210742792
1351	9330879270400591290587334955958115107	0.5609490871429443359375	211056120
1352	9655049305908367725798746534773552348	0.466640949249267578125	211369808
1353	9990358082113704664098849646925432237	0.5223538875579833984375	211683600
1354	10337184143168612691406936474627379320	0.458590030670166015625	211997624
1355	10695918757089402353832391602114778863	0.718267917633056640625	212311880
1356	11066966338764988954966020552846311185	0.537414073944091796875	212626368
1357	11450744886874712432979257653673465667	0.4626610279083251953125	212941088
1358	11847686435168064074325478460954986607	0.522830963134765625	213256040
1359	12258237518573265193633495987026371935	0.5310399532318115234375	213571224
1360	12682859654616659385819889316805008574	0.4650509357452392578125	213886640
1361	13122029840650374087829702479479965035	0.5231540203094482421875	214202288
1362	13576241067401694028191547060980833568	0.53234004974365234375	214518168
1363	14046002849374084164798517831067165046	0.457663059234619140625	214834280
1364	14531841772646818920248481411605550560	0.5821530818939208984375	215150624
1365	15034302060637734370093170532411179780	0.52828502655029296875	215467208
1366	15553946158411737537905952886830918329	0.46014308929443359375	215784024
1367	16091355336136399592075372322853441977	0.5318310260772705078125	216101072
1368	16647130312305245611392419213169232605	0.5308029651641845703125	216418480
1369	17221891897369251284144496300865473815	0.4865219593048095703125	216735992
1370	17816281658437585657529146257903261665	0.529304981231689453125	217053736
1371	18430962605729818628447970674590396131	0.5293171405792236328125	217371712
1372	19066619901483662703451906966061889217	0.53357601165771484375	217689920
1373	19723961592044861669045607586672623550	0.4652550220489501953125	218008360
1374	20403719363889095930868650315257219250	0.5306339263916015625	218327032
1375	21106649324349767740001100592550916016	0.5378630161285400390625	218645936
1376	21833532807850282420908580590825862986	0.5321390628814697265625	218965072
1377	22585177208464977793681819296712788065	0.53724002838134765625	219284440
1378	23362416839659197789401547387242312544	0.472568988800048828125	219604040
1379	24166113822086183031380235679888630795	0.5364358425140380859375	219923872
1380	24997159000346486985219767235597236100	0.5621421337127685546875	220243936
1381	25856472889644547994140059803514309099	0.536839008331298828125	220564232
1382	26745006653306882839626895694957692242	0.5380690097808837890625	220884760
1383	27663743112157144914230446319916689190	0.474482059478759765625	221205520
1384	28613697786775039130057416743650633105	0.5415270328521728515625	221526640
1385	29595919973698836617070193875375888205	0.5431640148162841796875	221847864
1386	30611493856665016404478212802210021309	0.5425050258636474609375	222169320
1387	31661539654013410832232951778996345076	0.5442371368408203125	222491008
1388	32747214803422179685312303680676279243	0.5450561046600341796875	222812928
1389	33869715185174019207110095647396061120	0.48005199432373046875	223135080
1390	35030276385193261591559928994266853030	0.5513131618499755859375	223457464
1391	36230174999132974647956742131787699078	0.55344104766845703125	223780080
1392	37470729978831867653000833781535492047	0.5489418506622314453125	224102928
1393	38753304022502786601002774984625192104	0.5599911212921142578125	224426008
