n	partition(n)	runtime(n)	memory(n)
5496	1008732557337501177633240303355671966736375115246275100527730341704048095029640	0.4447691440582275390625	180349688
5497	1026148695696689429454760485783031908911202631183697994221550827215328784061852	0.4540059566497802734375	180399584
5498	1043863921996972291812092590456183913610581399849395240519881852203392033074130	0.445912837982177734375	180449480
5499	1061883345023764722039555305601264144664869236151443674820861273767154353427125	0.4489910602569580078125	180499376
5500	1080212160360281625523653320982093320016274120648743425880152804993035174398265	0.460381031036376953125	180549272
5501	1098855651854343968348156281166310433869717649126899306724863589873526860122256	0.446750164031982421875	180599168
5502	1117819193109840193071891111060580091363952596257334194673765311779422600662065	0.476725101470947265625	180649064
5503	1137108249003255151309744220602022977818473642902197051687486114606430634428890	0.4650700092315673828125	180698960
5504	1156728377225685621822322181643277085706357568036779757301708720330675356225365	0.458344936370849609375	180748856
5505	1176685229850768451244236527160006368407397961022044542623626509057833612157401	0.451015949249267578125	180798752
5506	1196984554928954438260639132986005492555031539204890176633535667857012642707577	0.4565601348876953125	180848648
5507	1217632198108568282872548367152704600837454608566747182539752887118492736539008	0.4507129192352294921875	180898544
5508	1238634104284102242300809342966437177424313354929553477337486874144167906287541	0.4482879638671875	180948440
5509	1259996319272198576024893066500547382158367206070059137909466237617706341338295	0.448619842529296875	180998336
5510	1281724991515783426426873462868531601966328642284709852238423209680344693451532	0.44730281829833984375	181048232
5511	1303826373816822470536109692711182168203693853738277078894327513037872608533618	0.4748179912567138671875	181098128
5512	1326306825098176494502782325347862261662513481439280505910966698196543108789512	0.48964405059814453125	181148024
5513	1349172812195042987758499832154196674048193680827535863065633005398552063543109	0.5025560855865478515625	181197920
5514	1372430911676477930473903271441541505202457487471949066715703957324597465106910	0.4988729953765869140625	181247816
5515	1396087811697500158055487567946912589179175494773233939380819842005272354157608	0.4555051326751708984375	181297712
5516	1420150313882289032230966993594188292490701786394815856389960929998533907402249	0.50285816192626953125	181347616
5517	1444625335238994631984558045449504194035905056844725637805973229313678559501849	0.5027000904083251953125	181397520
5518	1469519910106688301487114294862638933094871454236784539504464985227719566944242	0.468122005462646484375	181447424
5519	1494841192134990158524759003485304207168757503693957940130272773262976729626535	0.539215087890625	181497328
5520	1520596456296919078104813628166802039829034068293887643535970462562533331210159	0.4556639194488525390625	181547232
5521	1546793100935519724288974535356295085827037833371383491392264439917502067774131	0.468368053436279296875	181597136
5522	1573438649844830411289298794542499972004597390251049501147261754421870953839594	0.493030071258544921875	181647040
5523	1600540754385764934920599273406681178321519376479266589471990271551974586735028	0.4545609951019287109375	181696944
5524	1628107195637491030131462334631183366789262765946551551368387782162388353424175	0.44816303253173828125	181746848
5525	1656145886584897782074250499936697888754038651071520314704369383113035387531947	0.4487979412078857421875	181796752
5526	1684664874342754149602582543634985659912851307195522325404923377378245266224166	0.4466879367828369140625	181846656
5527	1713672342417170753825496586487470095362187893683043212873108563469790466876859	0.4470150470733642578125	181896560
5528	1743176613004987243066241857042541924064032073751504333769916772052002019736914	0.4448969364166259765625	181946464
5529	1773186149331717871979393973852145879484823175361563555399914322697892574306490	0.4476430416107177734375	181996368
5530	1803709558028698429425974487520343088415527574408380492488875768435844681953292	0.447494983673095703125	182046272
5531	1834755591550088319790669937055778871757357017796429556506763349573177884079197	0.4487979412078857421875	182096176
5532	1866333150630392448591975501731791730886780294236464039450785259005479950387348	0.4476749897003173828125	182146080
5533	1898451286783178588375457131387579643900459540274982812237627721970400900657712	0.463837146759033203125	182195984
5534	1931119204841677107929848685286787131901532972192380075879868081519681600971000	0.4586160182952880859375	182245888
5535	1964346265541961339810849588462786596099968953118495946664371732053479848103467	0.4930961132049560546875	182295792
5536	1998141988149418441032472716601724434519528125733485682245518136327399669029110	0.483414173126220703125	182345696
5537	2032516053129232372674348312575509795726122635424713791608425313459005634282950	0.4904420375823974609375	182395600
5538	2067478304861612589189586312555172631267626648150371136184140624318630460596162	0.4601500034332275390625	182445504
5539	2103038754402514190566854174586696803894576638545389643685889283669488717344120	0.4629361629486083984375	182495408
5540	2139207582290607653439437213667545489040387859528947498598539107663538750104365	0.471992015838623046875	182545312
5541	2175995141401268824033233751353604216692103660463864239923477319502844128351211	0.4618461132049560546875	182595216
5542	2213411959848372629848598786888839075020785597522334751664828076844010936491283	0.468203067779541015625	182645120
5543	2251468743934686951575939805239242604401537080278185509088778358548927178471331	0.462729930877685546875	182695024
5544	2290176381151676295405676152976270272412493595282148246918932528998530120003165	0.4597320556640625	182744928
5545	2329545943229538322119625077698438872210833641197418030415642901574879115194110	0.460013866424560546875	182794832
5546	2369588689238309926710349607270138767011141112129059963796039146320409823776735	0.47247791290283203125	182844736
5547	2410316068740893424392951965873027018918524516486924823896931937296242614734750	0.74909496307373046875	182894648
5548	2451739724998867489434800488926889635360210959324724821685360484247177347033636	0.467739105224609375	182944560
5549	2493871498231961815977399644822533285101495710204127411961846072930369307936575	0.4691908359527587890625	182994472
5550	2536723428932089028766770293623337195807605393418434761628876470755130921308166	0.4631340503692626953125	183044384
5551	2580307761232842170312066315533951128406218901288670143179534614837207443553995	0.457398891448974609375	183095136
5552	2624636946335381133387533162395742247080972436734785518584585006845474626527663	0.4760758876800537109375	183145888
5553	2669723645991646697975208450607377897528424434790090347627379484315577663483676	0.4864139556884765625	183196640
5554	2715580736045856373774983888106038350352417573801817141872320849755306239253715	0.486383914947509765625	183247392
5555	2762221310035252047410971517978279579951074356756538828347492003586402153659536	0.4553239345550537109375	183298144
5556	2809658682851085491631968545632276115039727873798514777828733446143612840407314	0.4733679294586181640625	183348896
5557	2857906394460844116400950174533754713415205892716258605152190837708195316468004	0.455421924591064453125	183399648
5558	2906978213692735933125135991446165692748311189507895840642827559900461202238619	0.5013730525970458984375	183450400
5559	2956888142083469567796035867118490500809754338203051315929661416560165854453875	0.467465877532958984375	183501152
5560	3007650417790382300961459297036987383995439181386040895555721294861788752479278	0.5763909816741943359375	183551904
5561	3059279519568986536785112738763596325750215230028861199603615880514089671904884	0.6120319366455078125	183602656
5562	3111790170817022814584510634377198517824872805915045435279622988347626617553045	0.488129138946533203125	183653408
5563	3165197343686125478870137756191693404588659709989720252741071566423484184179648	0.500586032867431640625	183704160
5564	3219516263262225422810245229191803037663029932864410546768143907880485074757880	0.4888250827789306640625	183754912
5565	3274762411815832920066172428644812483713244133051069912670128151372931268176473	0.4615008831024169921875	183805664
5566	3330951533123362466011463453382099136197994506039529112087295208422119741471878	0.48598480224609375	183856416
5567	3388099636860680766473339752663938495547032845574098901746717167151343030527863	0.49429607391357421875	183907168
5568	3446223003070078545407897280858401931740813475857367814398165982407696385010314	0.467274188995361328125	183957920
5569	3505338186701886697514183208392937835495937134559010204955277737134654466698755	0.4602429866790771484375	184008672
5570	3565462022231977492964749906223783486009211199104290266427059956727223171485396	0.479463100433349609375	184059424
5571	3626611628356412054524632513451982427580074365028625868623715932765153231710476	0.4648439884185791015625	184110176
5572	3688804412764516177777159868760466478103180348150696915340578987370658042418060	0.471004009246826171875	184160928
5573	3752058076991687758492162741447953099204740738535473966915852967721304219721809	0.4596798419952392578125	184211680
5574	3816390621353260632968361165069982767060992709158538546521321418282876206218000	0.455722808837890625	184262432
5575	3881820349960771533156617930319500048051713493416405281888674981215600034140446	0.4734499454498291015625	184313184
5576	3948365875821999114316689077717081650118443974428773531088014935034019167428799	0.4656879901885986328125	184363936
5577	4016046126026166634763663756783130170635209180815171711042676064779559050096819	0.45843505859375	184414688
5578	4084880347015722860903797120111501131307698989098753562561071154291728735054719	0.46247100830078125	184465440
5579	4154888109946139142322535149221246155418470867036685542202271218919546026696545	0.4674680233001708984375	184516192
5580	4226089316135184357348719964014896774845655771963314697265947463809579634729312	0.4686319828033447265625	184566944
5581	4298504202603163575557234663134735800376671090700859057007213653529286646929032	0.51591205596923828125	184617704
5582	4372153347705630826468785712177225093972574666690124510373650177050624571076892	0.50885295867919921875	184668464
5583	4447057676860111309744968651361890155184089405965369599516153225062584234610100	0.586688995361328125	184719224
5584	4523238468368393738049490449589341540103552973037805880346520594694448823822555	0.4850790500640869140625	184769984
5585	4600717359335979276149835932229699591262687081086150107562260893468906616926682	0.4674069881439208984375	184820744
5586	4679516351690299735574041279870186530466520692378223042697800720755811409243602	0.4621560573577880859375	184871504
5587	4759657818299344310131478057133971546665538198736745693071156773707752064037464	0.472279071807861328125	184922264
5588	4841164509192361200883977135741743778841041918791894748941535970091893204533096	0.45872592926025390625	184973024
5589	4924059557884327986857788300103338259251635032874120545393419478127145271008570	0.464066982269287109375	185023784
5590	5008366487805912557177414489158707066411593333142116438907786539911735774717987	0.4599950313568115234375	185074544
5591	5094109218840674838756873218393210418182689213792056961175451747619962174406297	0.4569299221038818359375	185125304
5592	5181312073971288438699879368479239763176340745164569687666148290335004649535531	0.4665329456329345703125	185176064
5593	5269999786036590679757071926937948356824893965489369595855247998849722938043862	0.4643650054931640625	185226824
5594	5360197504601299348308750483395816218231242667574780853984883627013411984956725	0.4927670955657958984375	185277584
5595	5451930802940264805254442628864949508252698308977662226599044007180365302813866	0.5580050945281982421875	185328344
5596	5545225685139156938892589538502831984027347165905746702284271234535654555244893	0.7774960994720458984375	185379104
5597	5640108593313517773491178607034971368945217682383724168481731297001248993642642	0.48361110687255859375	185429864
5598	5736606414948142396041697672584386216445007610523526344727117153891817175670550	0.4714679718017578125	185480624
5599	5834746490358783235046859266373082015815522233148451381421209105261831133675000	0.62541103363037109375	185531384
5600	5934556620278205627645931020617053617157862218336868021888564410567794993567938	0.5499799251556396484375	185582144
5601	6036065073568656053597457467265347983081757914729202830166668572000576631452765	0.4929790496826171875	185632904
5602	6139300595062838405425614640828661284481390428265785831346723373468703541753936	0.4290649890899658203125	185683664
5603	6244292413535528212344317823073923924632399988801043229656269611300721633223988	0.4157531261444091796875	185734424
5604	6351070249807989850498698507055571178433293739297826225785529996796553557739865	0.4962298870086669921875	185785184
5605	6459664324987397462850497185589929014946731783201926828178825660177213724279732	0.4591929912567138671875	185835944
5606	6570105368843496588076108920813527961304882888496665441485728559036951878679548	0.46862506866455078125	185886704
5607	6682424628324780368689722357030960429296159360618643740902390089293200168853178	0.4116818904876708984375	185937464
5608	6796653876216491683950352234618408830582630323177552655458950288112058797576295	0.5725510120391845703125	185988224
5609	6912825419942800642819111503434735479290976945957461057236804128424523765058190	0.499292850494384765625	186038992
5610	7030972110515545586320261340174480729244032006378974531035658043297314313892694	0.47669887542724609375	186089760
5611	7151127351631965097307384549911741387014387854578390781092236495200607397658522	0.5090610980987548828125	186140528
5612	7273325108923888509190550210475292572585209579060049315737062122871665924573421	0.3936550617218017578125	186191264
5613	7397599919360893054155470890005379920919236739540855654581106330372605645622582	0.43750095367431640625	186242000
5614	7523986900809977106485796869467191196197732485635533173854107725148946180312660	0.6186139583587646484375	186292736
5615	7652521761754340968642496143206387161075251178003554559058054844436066054632559	0.4189789295196533203125	186343472
5616	7783240811173909327793433797797383374193296993520349733122838084116317677008208	0.434751987457275390625	186394208
5617	7916180968590272889734375964592824113689762505607917704954339408534022288168797	0.45732593536376953125	186444944
5618	8051379774278770786994060177189050190510765580005753567001081322322194284882074	0.509644985198974609375	186495688
5619	8188875399650480169949757139975741623831944819715767603419388103995436702892250	0.4857509136199951171875	186546432
5620	8328706657806924935762641607210006830755728544693930977501604827053638477332529	0.511023044586181640625	186597176
5621	8470913014270361841831742768086942776171525103595629448701072513854767893007812	0.4859638214111328125	186647920
5622	8615534597892549300412489778306904275216709471298837769547892262712628525487692	0.48009490966796875	186698664
5623	8762612211944951971399044343416230516520208338728130419330314522735233131835318	0.5077850818634033203125	186749408
5624	8912187345393382873576937894450872686450709031718722187927476790008761188832000	0.55613803863525390625	186800152
5625	9064302184360134133665528980078493725907967073050330448040964508566639057460925	0.5065400600433349609375	186850896
5626	9218999623776697700146571387375040596869126444309811240319967440501210983417184	0.535128116607666015625	186901640
5627	9376323279230228378383749908153282983846726506880481471151954231631174712730664	0.44235897064208984375	186952384
5628	9536317499006953408259706103174901312660133560653637891256305592615065994385360	0.4842379093170166015625	187003128
5629	9699027376335785519089877858852827840360241499888477722232838630538867225098305	0.461248874664306640625	187053872
5630	9864498761835449972734672161211788558739133853014127169149655929361897713241891	0.491673946380615234375	187104616
5631	10032778276168490558665107417416505769276509250927318992770837500022934861340018	0.4556219577789306640625	187155360
5632	10203913322905574848511500383139080917134138981769063470089000317126873176781462	0.3670370578765869140625	187206104
5633	10377952101603575266840469621726597264145319463946975536776840438488545813163441	0.551190853118896484375	187256848
5634	10554943621100959704297675505093022793348970182896240588429676471923073858402815	0.4065959453582763671875	187307592
5635	10734937713034083503796046504710913001501018720807993744614407627749707497318540	0.4256999492645263671875	187358336
5636	10917985045578033705337861879820502911452154803600138852769951658712335052889669	0.4297730922698974609375	187409080
5637	11104137137415736455796362036896305243924468844936869917995694682156246631656061	0.4478759765625	187459824
5638	11293446371939099492261176422963458700116512266181725760975725884066047831866246	0.453094959259033203125	187510568
5639	11485966011686023607338706572919898738884569902424297459868473659599224865762255	0.462954044342041015625	187561312
5640	11681750213017180018318958963900203485450323410959697802954069135224010121457440	0.468540191650390625	187612056
5641	11880854041036514605861995872491129179573287095353563727611714974810619191104774	0.51194000244140625	187662800
5642	12083333484759505078574722203877895793473062897285756454458466057532611477410058	0.481379985809326171875	187713544
5643	12289245472533263274567757479106178161321295859054429406060536258374480021852095	0.4669229984283447265625	187764288
5644	12498647887712642047103667266740768040966344106051703203152812085702749168098495	0.4823329448699951171875	187815032
5645	12711599584596574516352698547119978449065584621513616339447637662840195092414939	0.5133569240570068359375	187865776
5646	12928160404628942920925571286104985582576463207219795918451679562256883848093064	0.5298440456390380859375	187916528
5647	13148391192868344889408932170218931284149822095504427400076489752742964049257405	0.473169803619384765625	187967280
5648	13372353814731196692035447888113185435718041632303434474127037476402725085422913	0.5255658626556396484375	188018032
5649	13600111173012685944623162110772279534325019996420377920897545487940783561669050	0.4552719593048095703125	188068784
5650	13831727225190160340066703396806251535781518642073035438874283780660713522289447	0.5310039520263671875	188119536
5651	14067267001013614296313209449545076405964740450450662552083968993914417329417359	0.490849018096923828125	188170288
5652	14306796620388011953578335582600637798912928672961011356677685700903437183753168	0.507511138916015625	188221040
5653	14550383311552262747540292955708268722823366205815736435229262019915165708354640	0.5118730068206787109375	188271792
5654	14798095429559744849703420255024538716242381948730689558912476676830013009270555	0.4486320018768310546875	188322544
5655	15050002475065352121686484139363512039229217472599455478492459749861666756197531	0.471477031707763671875	188373296
5656	15306175113424121897837407055055738488152712645960708919135452950769031852116120	0.56348514556884765625	188424048
5657	15566685194106583911617000370675971987764554963274454029228706907578201782329739	0.4643421173095703125	188474800
5658	15831605770436055037285434060208180709226550269338917811557135623919190094488447	0.5494310855865478515625	188525560
5659	16101011119653190251572366845880102738263538895589752501359923039541357810848175	0.50160694122314453125	188576320
5660	16374976763313187352576148557948304386866915980806581168491208562416197988720782	0.38288593292236328125	188627080
5661	16653579488021131527841748070132492549822157536773808986137217001224626032184772	0.5925991535186767578125	188677840
5662	16936897366511055863500520820188055240777676247256202849974957219291763729241233	0.4292888641357421875	188728600
5663	17225009779074385354979978256994785122491067044774810193500070104394007709529603	0.4457499980926513671875	188779360
5664	17517997435343524940949620416295001501442329876454405921995145648694895793298610	0.4586238861083984375	188830120
5665	17815942396436446560085885899896032518926264684331164206132164466919771256596824	0.46276092529296875	188880880
5666	18118928097468226249532769218312812354357836835851621058406522294279213965752328	0.4605691432952880859375	188931640
5667	18427039370435579889619509563742703757924575099835210644667557255613767379810184	0.4698131084442138671875	188982400
5668	18740362467480545376891653897731795988415712330159859629582819884454212420268181	0.46850299835205078125	189033160
5669	19058985084539559802645742579944941099784624081400053715016663704347507642948385	0.48029613494873046875	189083920
5670	19382996385384282653176763611599054829528479229367991262840061308650565785151896	0.4895279407501220703125	189134680
5671	19712487026060620157520875949293194958394035349208948157184849633933162401367758	0.520929813385009765625	189185440
5672	20047549179732511715703616138421681948169869170256818608579780359770441460241904	0.54121303558349609375	189236200
5673	20388276561937146872923086852158417815786788828132085932462307875995612302995128	0.46912288665771484375	189286960
5674	20734764456258390590690019937647897299802752707355156921465821736110100114340375	0.4604358673095703125	189337720
5675	21087109740425305633145109242944436981881562354544590194305738633717614392269184	0.42255687713623046875	189388480
5676	21445410912842773764470324355582731434354324865440987940488408936075284061903364	0.4995300769805908203125	189439240
5677	21809768119561332170862816897188148807317659624318291494823341412671545190375932	0.440785884857177734375	189490000
5678	22180283181693458107778833507513052145812690501191667965757507180612698467052715	0.455421924591064453125	189540760
5679	22557059623283653260393215573801512448741388654802236500416613500772916333437345	0.4821588993072509765625	189591520
5680	22940202699639799723258920283669913223839249940231992476389726509602863381791939	0.5068471431732177734375	189642280
5681	23329819426133381885288572350111353074198417265940275312361183749567030274173376	0.4365432262420654296875	189693040
5682	23726018607476292880219056840984629941994148899851548446310948829888931822977242	0.4450700283050537109375	189743800
5683	24128910867482070662976066506799068358063945993420971102063857382658037388521626	0.4580619335174560546875	189794560
5684	24538608679319537231664791151579302560024408564821349056429183875272625149322945	0.4761698246002197265625	189845320
5685	24955226396266945066641400455804067877779069122925728985099782046250853243475447	0.5415570735931396484375	189896080
5686	25378880282974867536171281736588500741273098460912688444252851580022262239697231	0.5455029010772705078125	189946840
5687	25809688547246204857004269069414127462062197638411994386867743801106157547798220	0.413592815399169921875	189997600
5688	26247771372341814232799682541273325795403411764608522652320598524387057763699565	0.4287188053131103515625	190048360
5689	26693250949820412059284354078947529663236551380043094136310151924779068395083965	0.4463469982147216796875	190099120
5690	27146251512921537618467586047366504844763766909459051933517251591634585865269972	0.47190093994140625	190149880
5691	27606899370500511521893163881849174101971327563231805851905264057365200574282554	0.4658849239349365234375	190200640
5692	28075322941524468342096808302708641542157515934597635400042568097181849356935520	0.4772279262542724609375	190251400
5693	28551652790138691430075663710856810810133615496272759535965574335919272633675071	0.488502979278564453125	190302160
5694	29036021661312628893193242560432600630182432146217075822873027269701660646816670	0.5044190883636474609375	190352920
5695	29528564517075123141687941828634136478680332141905434850766375791134898379855604	0.5182750225067138671875	190403680
5696	30029418573348542342605617517339628417584798686871550117026625654770093223733053	0.488111019134521484375	190454440
5697	30538723337391660587957188453906776444982487452257640926684434740142157911918583	0.504519939422607421875	190505200
5698	31056620645861294630282188490867711971542154322183110091133591807657365231359550	0.4894731044769287109375	190555960
5699	31583254703502868705311275318708247978797942184416971539246618674577776502295375	0.4996640682220458984375	190606720
5700	32118772122480245290469538088355471413877697511245354385278507253915966434148070	0.4876749515533447265625	190657480
5701	32663321962355328682635315068084372471479114672200990528218972503365951645592292	0.2280709743499755859375	190708248
5702	33217055770728120062647046653847210683791255797146444461684804400432606114836902	0.541569232940673828125	190759016
5703	33780127624548077292019085506805441975915335521629913016409620671091824094566460	0.5444049835205078125	190809784
5704	34352694172107810104388013346190101488349492781077822300011646488175526263546030	0.606777191162109375	190860552
5705	34934914675730321656292997678645053403610207518236513875886808479693479651251549	0.410069942474365234375	190911320
5706	35526951055161190635665308663493382189447517406275840329623512887041274108601662	0.4572088718414306640625	190962088
5707	36128967931677274339282508223592123321217077260992702327072256826988848530822989	0.495851993560791015625	191012856
5708	36741132672923702370614197516828487239822977443318854946597251339079075906119267	0.520247936248779296875	191063624
5709	37363615438491122925905929388749462001709416601065182671084617477291932547376390	0.4563601016998291015625	191114392
5710	37996589226245359078760917604598060160944577221056915087571034295248453583502667	0.53372097015380859375	191165160
5711	38640229919421831092430660434916586458876853235904689120864013875357179673994181	0.4787781238555908203125	191215928
5712	39294716334497302635873700856730116842854927942079112691533595678989815610563358	0.489200115203857421875	191266696
5713	39960230269851713906570638394799445573440373075109100486603801788314486620833859	0.5628740787506103515625	191317464
5714	40636956555233073123116583990336261373226149938953361968749301429514830618139960	0.488770961761474609375	191368232
5715	41325083102038589697625556983267273176598704867285983825575290603503966313374764	0.49466991424560546875	191419000
5716	42024800954425447686717201782068454543110112433280474640959033726901088075871824	0.50669002532958984375	191469768
5717	42736304341264836905937138797046775237927735766858101001964214840036246981726703	0.6043741703033447265625	191520536
5718	43459790728953081432404972758166409993563252959534259046603487115933464011230578	0.5305249691009521484375	191571304
5719	44195460875093931171713700965088046276947254744385816883795061541479480326573155	0.5356690883636474609375	191622072
5720	44943518883066311785969288490416200116011962844938909027944658958115660895577399	0.57301998138427734375	191672840
5721	45704172257492061629645615504629846729294167538459675004444520649692107451705141	0.553139209747314453125	191723608
5722	46477631960618421478876771209821614760181439686439503278063296544212960702252384	0.5527589321136474609375	191774376
5723	47264112469630283829122728621371664860668934631312346716007994168792972240839107	0.5974690914154052734375	191825144
5724	48063831834907453438016260806231856640386916832153309678322683178666971847076750	0.6209239959716796875	191875912
5725	48877011739242419667818266530718983609604996556496464069760746687778168599346193	0.59471607208251953125	191926680
5726	49703877558034394099480385357718177836458757769698612559018093424228427214302187	0.476087093353271484375	191977448
5727	50544658420475623913074257421605945520478596488162872886608873654462989455420597	0.581677913665771484375	192028216
5728	51399587271746252723580297485764597926927972972002280689891073596609348793263298	0.5919551849365234375	192078984
5729	52268900936234265994084345442571765636151867007216847124571474078823783246567695	0.494307994842529296875	192129752
5730	53152840181797327888738639400263701058317019491239557176480223003069726352608395	0.624782085418701171875	192180520
5731	54051649785083590544933802175041885350592536320722469580407618725717160548167428	0.6196720600128173828125	192231288
5732	54965578597928835308647019053504235688454231112626902912635114551034121271828570	0.5114400386810302734375	192282056
5733	55894879614847588560658743639886483419195553459139433919182957846581515326112072	0.74571895599365234375	192332824
5734	56839810041636142437198995674457927020735294283542606012194410087173999085843655	0.6764390468597412109375	192383592
5735	57800631365105703090698379556533823842089694347208547424061829799933341296917254	0.5331418514251708984375	192435200
5736	58777609423964186219971697207847521909827463897625418617251472182236033795600058	0.571611881256103515625	192486816
5737	59771014480865481500855365043638026286337406805277576605880878843181610454098199	0.6130979061126708984375	192538432
5738	60781121295645314345783550283433344177307089343126941283685506652476743724821839	0.6878011226654052734375	192590048
5739	61808209199763145192999266236441162626440562807106131714091525976311871311669045	0.4478619098663330078125	192641664
5740	62852562171969863353300246597310964010665873642218713981905581689496393234467112	0.6708710193634033203125	192693280
5741	63914468915221354405947511953935460143730075809028123542125407656540208338413120	0.47525501251220703125	192744896
5742	64994222934858347318457577665458486973244621526576023095474163811717302245233163	0.4873130321502685546875	192796512
5743	66092122618073279951626714224068623548939168350155758218306417381241104067403716	0.4956848621368408203125	192848128
5744	67208471314685259486817307012913694542779860887677543348847178885699443907658115	0.6521060466766357421875	192899744
5745	68343577419244537664163732713974059228732618311281064059020492803772962156210262	0.5455210208892822265625	192951360
5746	69497754454488269636213538361551451014951560115516965011827265969791013553997113	0.521851062774658203125	193002976
5747	70671321156169679811310280984814074057754079108461411535953971619323618755622233	0.525311946868896484375	193054600
5748	71864601559283118375886897454206323371298771951040251426265128087309651793823214	0.5232489109039306640625	193106224
5749	73077925085707858337374143082394053976375667756936086359930006836894540991810750	0.519525051116943359375	193157848
5750	74311626633293855013723475814736150935410102202924825059704105876173596134330516	0.5172960758209228515625	193209472
5751	75566046666413068007192260582175537015638535750082658867103150495964022887676104	0.510757923126220703125	193261096
5752	76841531308000329936168352983901797696151020187964900705167988069823699454418041	0.57812786102294921875	193312720
5753	78138432433108136658104998626171873327185619959885577844352252445101082724894969	0.628366947174072265625	193364344
5754	79457107764000130499361366943136237482309024155135712910934724901009780480635040	0.6601550579071044921875	193415968
5755	80797920966808451215771768647156642711834154899028602581403781788371148107896799	0.5169289112091064453125	193467592
5756	82161241749780539144603179016678685671716911876990496639383038744505344792923975	0.52309513092041015625	193519216
5757	83547445963141391379370281514508945142069298320282724460722598723538149711958354	0.5537879467010498046875	193570840
5758	84956915700597694910609157742464027665637190179643397695561099743518379443638593	0.51144504547119140625	193622464
5759	86390039402510690636726265283064963008977064314430452317450181204394224567622980	0.5199680328369140625	193674088
5760	87847211960765059069739021383193828962933162886274007349145494813259819565084944	0.532205104827880859375	193725712
5761	89328834825361562553175696441023992310395041687036628151320626047114302297976786	0.5446569919586181640625	193777336
5762	90835316112761629987468116902338995171022537161884446533834430414602802283747595	0.5313827991485595703125	193828960
5763	92367070716012528537537339585130261946035996977489158586616515820388616044191678	0.5447292327880859375	193880584
5764	93924520416682232695479262115750965854248080285931239996334953046843722779904725	0.5067141056060791015625	193932208
5765	95508093998633574507725686786398262492693616540009802747628356611930592746507042	0.7738559246063232421875	193983832
5766	97118227363667739872120591417499028310615877952746720925598415770400707144814177	0.550774097442626953125	194035456
5767	98755363649067664689288001389512159870856676147622148420374951448671071232854987	0.600841999053955078125	194087080
5768	100419953347072381439727355275889621287985910654835402091704999565914690238585423	0.813064098358154296875	194138704
5769	102112454426313871580510234660650263791666196160140759937111476556234516422560425	0.5243241786956787109375	194190328
5770	103833332455248492142561511961720783954950106487188730952531113976164714220471176	0.5907452106475830078125	194241952
5771	105583060727615566192650626729338505528338012869198887243580869020438778409754489	0.681001186370849609375	194293576
5772	107362120389956256536859596423651243443229806648515267588551787724718865972163278	0.6438190937042236328125	194345200
5773	109171000571226380320034240762254227755404263415715686950255142761899580947949158	0.5255870819091796875	194396824
5774	111010198514537369156334667491637164439691597222151726398123826365626034402546775	0.5240020751953125	194448448
5775	112880219711060135249455574320860131663989502916263274014569207761596427957581328	0.5381901264190673828125	194500072
5776	114781578036127168769601225459764088350493435613392429067859216489025624991482168	0.5250561237335205078125	194551696
5777	116714795887568765692364184308040465612725406991887555977375349985436802031240228	0.5243380069732666015625	194603320
5778	118680404326319868519072624882857804380676359597981656491816403705664460451910775	0.52610492706298828125	194654944
5779	120678943219334594938088163459102465482145042265916300484831584404523429973492120	0.52881908416748046875	194706568
5780	122710961384846131703490137687620414177394045903349998453652633832611905095968441	0.5232617855072021484375	194758192
5781	124777016740010282955532190688071033414862190349324132784062836269602235603041422	0.5295121669769287109375	194809816
5782	126877676450971584042624118472665307592712343952821383363334088880639409929729785	0.5249269008636474609375	194861440
5783	129013517085391523786298755883608276891669130715654928625805031290556639753113556	0.5674412250518798828125	194913064
5784	131185124767479060220133863932456950236308497594916783837987658363913109452994070	0.5301420688629150390625	194964688
5785	133393095335564267294957724610468412899995693671517111755511915200802054630165198	0.722567081451416015625	195016312
5786	135638034502256613042542221888477854568364749307563771937361298710057231887191209	0.5469419956207275390625	195067936
5787	137920558017230043397710662513399521239598799189569802796697496391058896781919374	0.5395448207855224609375	195119568
5788	140241291832677730466398208159843476057804784520378577898583309212960084993281314	0.5298309326171875	195171200
5789	142600872271480039669488999943743334244461559585324836655235274176202907072645230	0.5410749912261962890625	195222832
5790	144999946198129977066797733681961997940556327045174323656767693981392577852990813	0.63885021209716796875	195274464
5791	147439171192461096452784305947793242518227907547697100193130843240524192502531796	0.7757160663604736328125	195326096
5792	149919215726223575698790867572460656268777762705331021444157377895859821644152149	0.5535080432891845703125	195377728
5793	152440759342554913482002645541796192727296039322724619605970218415468406737047306	0.5365390777587890625	195429360
5794	155004492838392451178164013655945245368124893556222699654978606702277541592704125	0.5584890842437744140625	195480992
5795	157611118449875690495558917574827571669033828831370060515001576781161373141887519	0.542881011962890625	195532624
5796	160261350040787155587189961297987306288931567042737355916336878763593753429482344	0.5412700176239013671875	195584264
5797	162955913294081339094882765442168004626720919860023968721925988710797887715065232	0.538113117218017578125	195635864
5798	165695545906552075054790161135886283966652505733928613389393867261516791750331894	0.5318889617919921875	195687464
5799	168480997786689498033282308404294972230084199989003428214903010433247045252552650	0.5370090007781982421875	195739064
5800	171313031255778577473562365739765678693330188762706687939782609401958729691523896	0.5369818210601806640625	195790664
5801	174192421252292059227943803888666834440501888208586041695142613657355450510169171	0.540544986724853515625	195842264
5802	177119955539631502843341017976063604160982941716953705142270688842376458423196698	0.5407240390777587890625	195893864
